x1,x2,xclass
0.3429305219284995,1.4741729873770433,-1.0
0.2540587871448048,0.7392997498932536,-1.0
1.2086680096720528,0.20620887771129448,-1.0
1.6047483646744203,1.8911064716842487,-1.0
1.9580776398678752,1.762464492677854,-1.0
1.2553638429279503,1.8609730668053313,-1.0
1.4495799062048778,1.4333557721107124,-1.0
0.0821571331683677,0.8789635503349498,-1.0
0.5641395662321755,0.6699919377838546,1.0
0.1670540140888006,1.521698294114772,-1.0
1.0185448943279078,1.3220948352169044,-1.0
1.260628884968563,0.741853654915055,1.0
0.8934803034616894,0.8302164403951864,1.0
0.9607770160268132,1.9666471467769324,-1.0
0.7468474147070747,0.02481396345542719,-1.0
1.8438066755980578,1.746552140688416,-1.0
0.7034936431751775,1.2602662250045842,1.0
0.7156539186833821,0.4256398752969299,-1.0
0.44663844624530435,0.8391275834616554,-1.0
0.14582044215613355,1.3016781402733846,-1.0
1.5113722979018749,1.8642024526236245,-1.0
0.7528083191639958,0.5938545668990669,1.0
0.7438886249883003,1.6553987176072684,-1.0
1.8022790705005896,0.8546075697149924,-1.0
0.004378861646243237,0.08393048912934042,-1.0
0.28357476632552925,1.1964743702103333,-1.0
0.2129210440237217,0.5943179723486358,-1.0
0.11678397982426558,1.2426497205027232,-1.0
0.0453609522495666,1.7101093722633134,-1.0
0.6126744057325448,1.5175668895078083,-1.0
1.1265502202797322,0.07632836435729629,-1.0
1.1310334481196758,1.3177469772964172,-1.0
0.36653269878535566,1.5948226161822772,-1.0
1.2247348589378977,1.1113067688994738,-1.0
1.2589830892447686,1.372360150662204,-1.0
0.4807650750455732,1.5758555759590793,-1.0
1.7129549141191416,1.4555920311972383,-1.0
1.3846902868319222,0.9447018781403695,-1.0
1.7137458838690016,1.3294866678086121,-1.0
0.666751884550649,1.0362909985126265,1.0
0.7893771668903451,0.06209919671272268,-1.0
1.1536796862662417,1.7005034906977217,-1.0
1.9029777303472901,1.3659575942165334,-1.0
0.15232509639205594,0.820155885544974,-1.0
0.08380279754347342,0.34837366315075835,-1.0
1.130804011129507,0.34578234119972073,1.0
1.1332209558888924,1.0280085058990822,-1.0
1.7377417750947537,1.4406944958619057,-1.0
1.8071826941405966,0.5552299964667442,-1.0
0.5133308643629759,1.3994065257228214,-1.0
1.8031377924978789,1.9673846502431562,-1.0
1.28182562485249,0.6600147770704219,-1.0
1.2133504324583202,1.6443195771517811,-1.0
1.2559301309223232,0.2358461150014206,-1.0
0.5717553467023127,1.9734944306757292,-1.0
0.8636016969818487,1.1484688275661288,-1.0
1.0544841533484604,0.3953060987550254,1.0
0.3314168644496682,1.001980915844397,1.0
1.9804081201706285,0.7879836226172936,-1.0
1.4280265305532298,0.3518085388465455,-1.0
0.1413923575008853,0.31524617262499466,-1.0
0.32311602701767184,0.5672741645242785,-1.0
1.073412051128132,1.546477429786421,-1.0
1.7606871625544087,1.2747828939148105,-1.0
1.7052044805091062,1.195910743048854,-1.0
1.3876933206041258,1.0743533462932024,1.0
1.778460166931392,0.10453285251363931,-1.0
1.5663674015859357,0.29034653820338474,1.0
0.11739685197589433,0.11798916171107665,-1.0
0.10394245973605076,1.0319721768831716,-1.0
0.8099924401986269,1.9992991875403874,-1.0
0.21714002110528852,0.6547686049895622,-1.0
1.9956598641162049,0.8022287834760988,-1.0
1.7666715329462521,1.1382771610548676,-1.0
1.9064817792888331,1.7707744883104732,-1.0
1.5585711831638895,0.0636161260723449,-1.0
1.9252370595669526,1.039270888462805,-1.0
0.41558202290798896,1.7501956134773013,-1.0
0.4483029580051916,0.2773186530738192,-1.0
1.450478575012404,1.9475778190149944,-1.0
1.0709637531906953,0.8895959960009812,1.0
0.04422235603702007,1.211976680630989,-1.0
1.9295930479133603,1.9351829619338703,-1.0
1.8600576185210798,0.36935966399206466,-1.0
1.2459243167228817,0.8259253395262642,-1.0
0.7261224044109678,0.07320588268968309,-1.0
1.7362974191437557,1.3456564252562984,-1.0
0.17494322812344731,1.773931878472789,-1.0
1.5649291015307933,0.6346088225259205,1.0
1.6366275747740138,1.0151101364846964,-1.0
0.042386603536136214,0.8670435164575634,-1.0
0.8926261119075882,0.47763997881445963,-1.0
1.6604914636821508,1.4895283532261065,-1.0
1.1729580019203312,0.9857357051309641,1.0
0.974711759682386,0.5334813918458408,1.0
1.2100222028794339,1.507087441980574,-1.0
0.5411684559064673,1.044606566264952,1.0
0.19665706042712228,1.4272733499389574,-1.0
1.7680811880319642,1.1341088424560066,-1.0
1.988963157794464,0.3574795405251163,-1.0
0.024400172588856073,0.9139969611141616,-1.0
1.8635038837099016,1.6920493764357494,-1.0
0.9466597521405202,1.8051100520954704,-1.0
0.4519910526747295,0.6083074773131727,1.0
1.4299877630270463,1.448182966875754,-1.0
0.037352878847362936,0.571626206717762,-1.0
1.1609726704907777,1.8615732641803395,-1.0
0.6779938033575263,0.24016624613933213,-1.0
1.0325454170515043,1.398414126622668,-1.0
0.5972813541529498,1.7232192305583556,-1.0
1.8116143907857478,1.537166503695569,-1.0
0.5224632814750112,1.8769111923932977,-1.0
1.8772849110266934,1.4900890942157552,-1.0
1.8214700856946207,0.47444941758907055,-1.0
0.9899347042407876,1.6197566776198695,-1.0
1.909131567650994,1.2749665090479392,-1.0
1.8216995054513048,1.3842735023915356,-1.0
0.08588597869817005,1.667173801375982,-1.0
0.7398970319527474,1.8731140018026635,-1.0
0.9661057503530461,0.2506632143368426,-1.0
1.9289083675195595,0.03405166195202036,-1.0
1.3531415301531404,0.280879932421664,-1.0
0.3106257065664404,1.2991154941097587,-1.0
1.963308432276963,1.389614830763217,-1.0
1.5239477860723063,0.850418365605732,-1.0
0.27778688793362183,0.43237260632016095,-1.0
1.5294005447985894,0.10921173830918107,-1.0
0.9802459782682356,0.36138036341032787,-1.0
1.2618496929057836,1.102484066713281,-1.0
1.13416242896756,1.6366899506725656,-1.0
1.8779746076129837,0.3858028297286964,-1.0
1.4256880485849102,1.395879608481125,-1.0
0.5165929974075296,1.8316156391346066,-1.0
1.06471637315433,1.1159288388166928,-1.0
0.6455445363302983,0.6772615651971148,-1.0
0.6646031080832389,1.9576364111854925,-1.0
0.40643039108396595,1.3340521201294966,-1.0
1.149568533883792,0.10395057313909928,-1.0
1.0856762051803277,0.415898229877262,-1.0
0.18218035942976907,1.739711424017863,-1.0
0.054739558993728066,1.937249044392491,-1.0
0.6549997791495803,0.8205559157351676,1.0
0.2710884300922245,0.254132621489908,-1.0
0.8279679595282745,1.2348874720783871,-1.0
0.26453380573470553,1.9489624357165576,-1.0
0.36127020488905837,1.520699822392632,-1.0
0.9643236304088354,1.5361577362885228,-1.0
0.6057968856595342,0.030350181550907074,-1.0
0.9267373729339086,1.4066741578380337,-1.0
0.13208178581931018,1.338022835313609,-1.0
0.6909581116843206,1.1834429452061894,-1.0
0.458106915614215,0.5351367249555059,-1.0
1.8656539712793985,1.6522901175677134,-1.0
0.2908863856670312,1.2940072197866697,-1.0
1.767902330666335,1.4827210683114922,-1.0
1.031421598689035,0.27050368712965445,-1.0
0.07976730521069841,1.6686436641779372,-1.0
0.23411573858954982,1.046204627220108,1.0
1.746116936513101,0.0774156739326548,-1.0
1.3847815735874067,0.9525369562653128,-1.0
0.3385289769167743,0.12634378450396744,-1.0
0.06444818390354867,0.4848617127600692,-1.0
0.22541364934813068,0.8099800347996826,-1.0
0.08414594248547314,1.8531308988037283,-1.0
1.8705258172075954,1.6208537949792279,-1.0
0.3766861568660138,1.1746364467810233,-1.0
1.807021111323357,1.9346845294727022,-1.0
0.135078429866629,0.6351721434343707,-1.0
1.393725942151659,1.2805307510598656,-1.0
1.2652466272980187,1.6575012981586206,-1.0
1.4262208534631955,0.6709604543305161,-1.0
0.3353893536817274,1.5293796326426374,-1.0
0.7186301249622047,0.17600956329124706,-1.0
1.459135199283288,1.7620998567613375,-1.0
0.08252776238116777,0.34973552293195875,-1.0
0.8401948297999666,0.6812131586053685,1.0
0.08953783161025641,0.22578262781717506,-1.0
0.8760829757299549,0.14214640804722434,-1.0
1.6324902153144087,1.7322312965853692,-1.0
0.26223968383776364,0.38643889934765085,-1.0
0.8749855035476601,1.9418506493539684,-1.0
1.5477219285552488,0.26355294341884505,-1.0
1.854359727362645,1.6555931594914177,-1.0
0.7854633307206527,0.2811412922500325,-1.0
0.10427267838570442,0.18545863083761072,-1.0
1.7739792607270293,0.33630193443206147,-1.0
0.7257732238307957,1.308563771511816,-1.0
1.2096439067199911,0.7899857444921343,1.0
0.74921080038331,0.12614554353694407,-1.0
0.8579180556643238,1.4394418521078336,-1.0
1.5360617800759568,0.3887362913628982,1.0
1.7257415381841983,0.05744390655942766,-1.0
1.8042576333249432,0.4730917598467266,-1.0
0.2571685214619266,0.6357515760587205,-1.0
1.6975225910327618,1.6645954934224534,-1.0
0.6913027049638794,0.47994237667484096,-1.0
1.0715751069750605,0.5429338716422254,-1.0
0.0688617488887533,1.2541711804429665,-1.0
1.0404009218913728,0.08391162820084652,-1.0
1.5149455379182974,1.9766995259110038,-1.0
1.6028019164456295,0.6879621726519818,1.0
0.6707824850172202,0.7031428059955283,-1.0
0.8858913586958495,1.1589868704391757,-1.0
1.23512181847169,0.35423497593432063,-1.0
1.7299635770943407,1.4205413812286578,-1.0
0.3412633768702573,1.7101653185670391,-1.0
0.039713243878398474,1.2833674639777284,-1.0
0.32466870533920056,0.515100980962879,-1.0
0.6852129200394188,0.012288283985924853,-1.0
0.877102121139486,1.5940882219258596,-1.0
1.3513298773719726,1.090046176283821,1.0
1.1284539843928307,0.02796829854589511,-1.0
1.2179542787964845,1.977132760790528,-1.0
0.4482140473562197,1.174435436409037,-1.0
1.67011589903435,1.584995151442286,-1.0
0.6584559909535825,0.7144051195438061,-1.0
1.9202259252664138,0.4475911852766148,-1.0
0.4230734218215544,0.3078303303109542,-1.0
0.9917916903598252,0.5225895603479056,-1.0
1.111372886119214,0.14583200812690444,-1.0
0.7570336772804123,0.9221780524439576,1.0
1.5570808918106516,1.4408854351909839,-1.0
0.4624089621011611,0.049088784540841424,-1.0
0.5147298818286603,0.8202320597636148,-1.0
0.016797991286654712,0.9430978933571728,-1.0
1.7048442217114559,1.8463593966975385,-1.0
0.46287226782770197,1.9819098289546575,-1.0
0.01199579289137942,0.6705010447391326,-1.0
1.5785162258859469,0.19702303041114533,-1.0
0.8846644985587244,0.761338648962375,1.0
1.6651969382115879,1.4239243706907272,-1.0
0.7100016514369902,0.049272668993166624,-1.0
1.3870250378549653,0.8424238827554988,-1.0
1.7166988863970556,1.1501471075795962,-1.0
1.8801247243216561,1.7605110388681544,-1.0
0.9162900611052363,0.03462013506423811,-1.0
0.1373092827620943,0.6412160322760017,-1.0
1.184603773750924,1.2201048766354663,-1.0
1.0248550067254285,0.28951291668040846,-1.0
1.7536173864059885,1.4764703583461332,-1.0
0.7466407677857059,1.6573727662519795,-1.0
0.18047907498319393,0.1280064374446308,-1.0
1.0117938969345974,1.8668534228695841,-1.0
0.29792383591333693,1.1389575864131412,-1.0
0.11949730995089691,0.3385558537279505,-1.0
0.13805672015823167,1.812044902177762,-1.0
0.8948201205013253,0.2127704011416831,-1.0
1.3305195570535253,1.0045467542887938,-1.0
0.8184127641063574,1.4559869406762462,-1.0
0.3441808185767399,0.7689217832037647,-1.0
0.5340022750350639,0.6164417471408943,-1.0
0.3546056059162659,0.9651169554452588,-1.0
1.259434391738631,0.11910664764886802,-1.0
0.39377453687803676,0.5584168704636145,-1.0
1.4156412162231748,0.6548581704317633,1.0
0.8505880878081877,1.4095350013640306,-1.0
0.31815434052717495,0.8788077777706385,-1.0
1.2586599719010187,1.8501161992877881,-1.0
0.7139759266836323,1.6382668934875566,-1.0
1.2802855793139163,1.4301049861524462,-1.0
1.476845033651633,1.941999225155944,-1.0
0.49209847512907934,0.0851631606911809,-1.0
0.4955945470116794,0.090033273485149,-1.0
1.4109232537330458,1.6694135411177649,-1.0
1.8682717100488841,0.941586711792114,-1.0
1.0247190342724544,0.5259609535485328,1.0
0.19779341828371444,1.5976927135686472,-1.0
0.2856055527315524,1.611331571169105,-1.0
1.7590522018659067,0.9998403283918582,-1.0
1.8285038817358616,0.8248251829142395,-1.0
0.40074717457080067,1.287142217152671,1.0
0.799730286210705,1.2284629958786721,-1.0
0.8746227934020636,1.1862074933116304,1.0
1.9028800215210848,1.1062408678336089,-1.0
1.8074707144482973,0.27700950974363003,-1.0
0.003087525142352332,1.2256686910470742,-1.0
1.0834058604666408,1.5612613170523424,-1.0
1.6429879074042721,1.9068195122765796,-1.0
1.219912183314419,0.5801636437529349,1.0
1.6536159878355903,0.7520337874515808,-1.0
1.218354051857589,1.2400431134418357,-1.0
0.8829999398207868,0.39754379062543665,-1.0
0.8879072418270868,1.8495346886438624,-1.0
1.3428687194128772,0.1630461932577587,-1.0
1.1453184979178221,0.24132439551200302,-1.0
1.9999274475572788,1.9947606945006218,-1.0
1.3894242854738166,0.7477596881963544,1.0
0.8030215779333088,1.8501988260096942,-1.0
0.48971768354546974,1.3280253607876356,-1.0
0.9624415021432826,0.06988711783437451,-1.0
0.22179092387075205,1.7907387599342337,-1.0
1.7842022760344995,1.8303219756182432,-1.0
0.614803341912745,0.5968392596740888,-1.0
1.3185037178528096,1.1902754452158806,-1.0
1.968738023303894,1.2312445138466745,-1.0
0.3094326552446398,1.6629389304794302,-1.0
1.6313941416728286,0.18408375156773782,-1.0
1.775579805773445,0.032878116231442656,-1.0
1.727860226941612,1.7975413809458498,-1.0
1.7007331340335248,1.3057387257182964,-1.0
0.6575104819300774,1.0907586579971635,-1.0
0.4758703363065757,1.743569315886895,-1.0
0.35346748452053944,0.7412717343149062,-1.0
1.5191690575584382,0.6123678180186427,-1.0
1.2322785099232534,0.43858234994544687,-1.0
1.745047332589025,1.2957298183212935,-1.0
0.94600588951173,0.46838064226272924,1.0
1.667643626120134,0.19703264905540996,-1.0
0.41005372032439724,0.4694611475515944,-1.0
1.193947545019729,1.2569350819519733,1.0
1.965302083238387,0.3526333315825414,-1.0
1.599954825913992,0.31052801353687,-1.0
0.7219839164518551,1.9101505132994745,-1.0
0.26031673570934766,0.5456931703040586,-1.0
1.6182357361482165,1.9313141133474383,-1.0
0.1848443280608998,1.166848540417253,-1.0
0.8108526126608433,1.798648375698474,-1.0
0.16956689113890366,0.3622725532121269,-1.0
0.10133094737134507,0.6025574762601396,-1.0
0.38036770860908664,0.017210774425741038,-1.0
0.2550458013089141,0.22572944763419156,-1.0
1.4608289029384667,0.4787500656734802,-1.0
1.8031402420754505,0.657027859506794,-1.0
1.748085445572441,0.4730590299749897,-1.0
0.7569092113383542,1.0845811159825278,1.0
1.031587964551152,0.8276042363587179,1.0
0.7777332258061715,0.6806616358476585,-1.0
0.8044692604132044,0.9142197934312497,1.0
0.765982115399962,1.3161794547085197,-1.0
1.7624284124136826,1.1453451686616616,-1.0
0.8560809140729075,0.5167558664119731,-1.0
1.7305388663450214,0.3465566014745787,-1.0
1.1599056496485083,1.4547549967557203,-1.0
1.4608046707015219,0.8079916320121119,1.0
0.23585494197063728,1.5271892618370133,-1.0
1.0673221844632919,1.4440697175196242,-1.0
1.1952646700394165,0.845731939975912,1.0
1.866972175320294,1.9879419860204846,-1.0
1.0956776778840693,1.460469143685499,-1.0
0.05596857012951917,1.7271825532855085,-1.0
1.9972615187202303,0.6506196478856576,-1.0
1.7005216689376854,1.2229842388106527,-1.0
0.882226159470916,1.0544091744153297,-1.0
1.5596412230554606,0.5027003868246063,1.0
0.9257846423461362,1.6943733441202355,-1.0
1.3560471886940484,0.7357245868772557,1.0
0.27596601865983716,0.8056188952082108,1.0
1.8625941847248273,1.346325570636469,-1.0
0.8384596307442391,1.13733322412554,1.0
0.08342136868347638,1.9912682550987582,-1.0
1.2380084382326364,1.5589322475524772,-1.0
1.8626772706966894,0.6832371209267716,-1.0
1.6225983989480854,1.7454196044110657,-1.0
1.3319764501338136,1.177573096354105,-1.0
1.7867045205986807,0.8971680375088289,-1.0
0.4887671587521112,1.6283459286609023,-1.0
1.3942987971681267,0.8192090820874391,-1.0
0.011430168530314422,1.9080287281186648,-1.0
1.2105051992414704,0.01309255319760827,-1.0
0.9969869740979227,1.197270692037549,-1.0
0.6002949002530891,0.9235149923374806,1.0
0.9911995623124674,1.1713182818595058,1.0
1.739275976913741,1.6644539183600566,-1.0
1.5571260960092164,1.0968662153741833,-1.0
1.2269039130118693,1.468539454262626,-1.0
1.1327381828080032,1.5504202694326024,-1.0
1.973091211527061,1.578411379391452,-1.0
1.22867196333269,0.31656907850625227,-1.0
0.9527726284270299,0.5672983468921287,1.0
0.3076245305042835,1.5544408390583428,-1.0
0.11792626678806006,0.15824500303013522,-1.0
1.3284769253788349,1.046689962102013,-1.0
0.8928137791594957,0.6136608940704524,-1.0
0.034570242766074566,0.5870536828006314,-1.0
0.53558793122443,0.07345120333543176,-1.0
1.6080791558500311,0.6675991145891906,-1.0
1.78377336913506,1.6207064670421987,-1.0
1.9282024150860735,1.9154281276710037,-1.0
1.182331009856036,0.6230066387401503,-1.0
1.8368414605601215,0.10130091246270245,-1.0
0.4514853627867361,0.7254121973480898,1.0
0.8245114031209739,1.8892425913766815,-1.0
1.158765090052589,0.37352030225276267,-1.0
1.1929693305878397,1.867512594372507,-1.0
0.2682762807196539,1.9645670605733627,-1.0
0.30775130644606374,1.6414562749168158,-1.0
1.3550729494936735,0.8081785193724595,1.0
0.43457408270261255,1.5471694704642582,-1.0
1.6953918582616807,1.0593992397419907,-1.0
0.8191994390242188,0.036615893295404156,-1.0
0.29731922570129155,1.6086703801250384,-1.0
0.8395562471960809,0.6784351405483862,1.0
0.5942917009443958,1.4359719871268628,-1.0
1.9956143626279832,1.1038045510770718,-1.0
1.7797920904190032,0.3369365741285282,-1.0
1.7671285923088753,1.4055512748196624,-1.0
0.8442173078895545,1.7266298955207544,-1.0
0.4700864522850219,1.127501326859676,-1.0
0.05312050187398909,0.7601029082733166,-1.0
0.7236701941534889,0.18248704985969977,-1.0
0.09050706747536252,0.6849030265895466,-1.0
0.7108279506325632,1.9916764760973378,-1.0
1.8884091437069748,0.2622882236767927,-1.0
1.0367101109495735,0.9544907506999234,1.0
0.8022128173210499,1.861228803330169,-1.0
1.0306722938995339,1.619164037194095,-1.0
1.7635444555502406,1.5253355641412343,-1.0
0.9288414043637301,0.14783920932087202,-1.0
0.9409987157479782,0.4011439549153486,1.0
0.41713444719140846,0.3550792003982337,-1.0
0.7084828972425772,1.8235062524334409,-1.0
0.8670418380865605,0.356591772639272,-1.0
1.5043244981512456,0.10094113140555039,-1.0
0.16533703477092976,0.07716688308976227,-1.0
0.9305572129658148,1.2076573269915727,-1.0
0.3635786864109125,1.0380594012422997,-1.0
1.4203065517271312,1.8499607568816976,-1.0
1.0582632897764528,1.942371464649298,-1.0
1.0945055220324147,0.012875957033777086,-1.0
0.9455534970578949,1.0441761594413588,1.0
0.30441781617666464,1.3084681682277766,-1.0
0.26088726033381016,0.9082977474194376,-1.0
1.9647229018499914,0.26502818830522945,-1.0
0.12055784249313595,0.1357445565642772,-1.0
0.19229209408588988,1.6386847498250385,-1.0
1.259213008445328,1.5672620102821495,-1.0
0.15427080552432182,1.943996621531363,-1.0
1.7656671259832832,1.260866258299166,-1.0
1.858146177088936,0.7962532113005258,-1.0
0.9778521932686228,1.371606468581021,-1.0
0.5631931597119448,1.3533999084896304,-1.0
0.9914634257827348,1.582283963345533,-1.0
0.43766706190233085,1.4923916731426592,-1.0
0.9082220938648973,0.8165246538749924,1.0
1.8452869718084155,0.3014412871128982,-1.0
0.2619657027018498,0.7637801533703781,-1.0
1.083973206237575,1.888740316840641,-1.0
0.6465175388081199,0.19488395726368202,-1.0
1.8947745192493528,1.7140696432098645,-1.0
0.0520737275772718,0.23578736404865186,-1.0
1.65875276112692,0.27694858106924025,-1.0
1.1389422715183084,0.9555508283545726,-1.0
0.6133729570531392,0.11321415740198315,-1.0
1.8736704167623677,1.8080072044329938,-1.0
1.4444708346725,1.308156357913044,-1.0
0.784419873296387,1.9473495895401076,-1.0
1.422015210571388,0.9860967402519183,-1.0
0.6528829689139659,0.2317061179614519,-1.0
1.9441213964630308,0.5488565516371802,-1.0
0.37489938368123665,0.4297902649549945,-1.0
1.5217079775420843,1.8897786320261833,-1.0
1.0031011093913913,1.324167193003206,-1.0
0.6948084488750601,0.2571399914844743,-1.0
1.3625925390482356,0.7825666325004199,-1.0
0.05240894777569749,1.0011993926922882,-1.0
1.0562542181422734,0.446536083477733,-1.0
0.0033793639137060794,0.8931269641657018,-1.0
1.0106516266638568,0.16203769278650793,-1.0
1.6454798119250407,0.48038986106143566,-1.0
0.019380553330914374,0.45008346913738784,-1.0
0.16838027404306333,1.6519291978521524,-1.0
1.4295344372198084,0.4891122755906214,-1.0
0.12767367860977474,0.8535083903841765,-1.0
1.412083039441422,1.4363071570151629,-1.0
0.3868686699927488,1.4800962020648571,-1.0
1.9134597476410202,1.0317879542681094,-1.0
0.8600904577392603,0.04607351014651795,-1.0
1.0146519299575865,1.3731244554779658,-1.0
0.2763505239185735,1.344845724494511,-1.0
0.07862292255196102,0.8635530425444582,-1.0
1.7085516932018479,0.8446569671448878,-1.0
0.17689822133385524,0.11339001527201442,-1.0
0.20654569111627863,0.9706313947731309,-1.0
1.349314343777829,0.18178968736830403,-1.0
1.664424612897517,1.5529270618301947,-1.0
0.1223267166603319,0.6448357234546647,-1.0
0.7542793969058135,1.0045300118209881,1.0
0.8999307103685465,0.9347240109077031,-1.0
0.20942882039784894,0.7475016203599301,-1.0
0.04354452391652064,0.8966755363022951,-1.0
1.7862296163763218,1.5517624477119158,-1.0
0.49832263079258965,1.463089022793427,1.0
0.6302759505049464,0.9922609214441869,1.0
0.10085170042507907,1.165039994198243,-1.0
0.565188037557588,0.586671945876674,-1.0
0.2521081721710319,1.7863618399661534,-1.0
0.9025461611300767,1.301742841567144,-1.0
1.6186103333402166,0.565925727019152,1.0
0.546763580708169,0.7714743772864827,1.0
0.8432162468846647,1.8643308654497892,-1.0
1.7352656413853265,0.8903488545610958,-1.0
0.058378838979210146,0.21439648504109665,-1.0
0.39251829236813784,0.47647268710401103,-1.0
1.6490208914424358,1.7929711731635982,-1.0
0.055774415073723826,1.1466026547915287,-1.0
1.611286221578112,0.8410248659339796,1.0
1.050533673062573,0.5722851860650717,-1.0
1.3172924652336173,0.18060081829749497,-1.0
1.6445306179502872,1.6148285765399342,-1.0
0.38323334843512513,1.2766060405983943,-1.0
1.6649292313360922,0.939654184492487,-1.0
1.160706066531383,0.21780555981323535,-1.0
0.9248389799248753,1.7727036657800863,-1.0
0.9299655498795336,0.9324305429584772,1.0
0.39200933737709476,0.07745777728894931,-1.0
1.2317235122767647,1.1292625609582692,-1.0
0.21646163717627398,1.4832663758785198,-1.0
0.366964052270782,0.6972821839122296,-1.0
0.9609629865270044,1.2878528644625156,-1.0
1.2432528509063168,1.5223860183432518,-1.0
0.5733021107791889,0.9847704105707715,1.0
1.3638203770249668,1.0199397124803733,-1.0
1.5364227288297523,0.5998728830153468,1.0
1.093761505026319,0.48928986295015453,-1.0
0.8871945826338177,1.6200289257173772,-1.0
0.20773382487561975,0.45996947774043795,-1.0
1.5835288154786025,1.133082657049756,-1.0
1.6548344756887947,1.9498674895134984,-1.0
1.9304489498836797,1.8994052004650621,-1.0
1.103573832817033,0.1850722568064187,-1.0
1.4808615459171999,1.1285948896343554,-1.0
1.4917154570430704,0.9107797726922835,-1.0
0.3113259998011042,1.9919056819763161,-1.0
